Id;DataAcesso;Hash;DataExpiracao;Cliente;TipoAcesso;LoginAtendente;TipoSessao;Origem
852;2018-06-27 09:28:08.267;c4b5ad0841cef163ed0276d97903aa8a8661b1a93806c5d56ecc7d2aed79edbd1a5a2ab161b3d39701a8bae2be406a77a54865f4859b832bf24e7c2781a7c495;2018-06-27 10:58:09.527;111.111.115-36;1;;;
853;2018-06-27 09:28:25.440;8a610544b47c6de0d9168905e7465f0fb6c495220898bc7ae64e3c27baea2df0b9ddd6709741841a4279a68fdc07b0d598b7d651454f20526c46a959ce392c8b;2018-06-27 10:58:25.440;111.111.115-37;1;;;
854;2018-06-27 09:28:32.603;4d04c85a123bd3597fcd9671c157c66424aca00207185de405118f7276ebf6ca26bedea8dc63e309a92d5260dae38ba54899c3b7f920e0123bb823ec042b785c;2018-06-27 10:59:38.320;111.111.115-38;1;;;
855;2018-06-27 09:28:35.013;cdfe2020bad4558c38eabc1f0c4fbc95780e93fbfb1df5d072bea33ce82812d41d874488cd3b4ff8e2728d603d5219505b94726a3a728df377cdc024edf66c64;2018-06-27 10:58:35.013;111.111.115-39;1;;;
856;2018-06-27 09:28:59.620;e7431235affdd4e0d1f013f652341d881d9c76505765e99ef3b682f75648b30807b75b8092dcd28cdc905f69cbcc341cc20addf0bfb8dade097539dda31f892f;2018-06-27 10:58:59.620;111.111.115-40;1;;;
857;2018-06-27 09:29:31.750;fd7b68d203b094cacd92c1c437619a416a055fbc77924a6acb9cbc44238cc37ec2f0be461cf0986ceedcf9170e96f6addd1251b166f2776c7233c5bcf161be9f;2018-06-27 10:59:33.093;111.111.115-41;2;5AF05FF8-091B-E711-941D-001DD8200001;;
858;2018-06-27 09:29:40.560;834a7144bada25aab48fe24764f31a7c4fd88c02cc9687df6bd9cb50554658de16f973396f62ef4dc10529d32ee2806a796a18645b18e499f2d474248a9150ad;2018-06-27 11:08:25.953;111.111.115-42;2;5AF05FF8-091B-E711-941D-001DD8200001;;
859;2018-06-27 09:29:43.760;d247dbcbc8899c71ac4f05dd60bc1009885ddf62bd6846a5607240b6e7b207d8f64e198fea573d68889a4da8d1ae11ca681fdcdeb0ec6e4e3109523c6f8dba31;2018-06-27 11:03:41.377;111.111.115-43;1;;;
860;2018-06-27 09:29:55.827;2a1f56650acba2f0a3f202e11e3c545dc793d9407878a36e86ab14367dd507fd6a0779dd5dac89c2244f8d51faf76b2479e35d6e8eb1bc806fa79870472260c3;2018-06-27 10:59:55.827;111.111.115-44;1;;;
861;2018-06-27 09:30:06.090;aa946ab05d8f7742ac89cd153c18a7162b68e99ff19985a4e2410ecc6d9c98b4e29c6fd6400016967ecd2d24adfc5e8120168fae2e1823aa59d182111f0cff2e;2018-06-27 11:05:18.533;111.111.115-45;1;;;
862;2018-06-27 09:30:28.957;7a6a3ccb5ba698533d9d38550ed2ec5e3d3321c716b499241acf85c91a180557de13e40e546480d9dd6ccd976aedea1e6287808fdb769b6768c0817ddcffa5df;2018-06-27 11:08:16.850;111.111.115-46;1;;;
863;2018-06-27 09:30:53.100;5de82c4a7f9f5df80de2ce3e04998dfebb2b969bb1ddfbf33e864032225d939714d5d628810b0c73fad4beda6a841fd5637fdb5eb6f1a8ebc5da7595d6aa20e4;2018-06-27 11:00:53.100;111.111.115-47;1;;;
864;2018-06-27 09:31:51.410;ac7d73391595d81818eefdd031c95d0e2493f8391dafe9a2ae0bebf46ae6a223920f30ebe6ed15f18a215b097a4ea21e9b52fcc28351362c7915a50e8f34f9a2;2018-06-27 11:43:10.327;111.111.115-48;1;;;
865;2018-06-27 09:33:00.807;90e88030bd73095be3fe27d90b079ef89a134a444d113b2192c8152f6a167ce669a91fc18c908546f6f09e8e35e78f0206a1d1a1be42223c852e7a701e160882;2018-06-27 11:03:02.387;111.111.115-49;1;;;
866;2018-06-27 09:33:05.063;e62b4d4eea544d6b3e7f45f4cfde260913cb37c79bb8238ba441d967434cdd5f2ff8a9cc54955f43d626231807803e5b09fd9c0e0e7918dbe3be1a76756db5a6;2018-06-27 11:03:13.693;111.111.115-50;1;;;
867;2018-06-27 09:33:28.400;45ba8774356b94db8f92c0aaabe64593e8580c3f9421eaea13c02bfe4e795f35711a021d9697965f4c7bdca01ac386dbeffbe66558f9d4ecda6e8a7d1f9e5799;2018-06-27 11:03:30.210;111.111.115-51;1;;;
868;2018-06-27 09:34:58.700;92f96d5a708b8c4d3fca7c77bc427a3bb78d90261958a11ed48fa59792571e59fcedf979bedef059281a0a872daf474b3604ba0fdea922707e67568f40d15380;2018-06-27 11:05:00.360;111.111.115-52;1;;;
869;2018-06-27 09:35:06.423;3b21f8fb76dbd27319caf17a1253eb5a78f699da1548f379dcd54d17ad56eac47586bd8108d0a4ae5be4f070860d783f7d30fff8ec1df0472df76d3ec15698b7;2018-06-27 11:06:06.807;111.111.115-53;1;;;
870;2018-06-27 09:35:06.607;1bbbd878b835b751a15bc097a7310e65e5f63c856e92d80cfdc5ca0208afcecadb59dc1542f3296ae2847129d6976ccd8be54b8b759f6693d28f412a883bb127;2018-06-27 11:07:02.550;111.111.115-54;1;;;
871;2018-06-27 09:36:10.957;aa9afb335b653471e052f9401a8e2d7668c80cefe8d6a825876f95d1c0dd6f505dc7fe39d0313e9eb492ea09c3612ccde616645522a807a3bb58257bf0bf565e;2018-06-27 11:06:10.957;111.111.115-55;1;;;
872;2018-06-27 09:36:26.583;5ff25263ec40cb8cf961771c91d94ef2b1ddbf113a9f3fa40dcfc5cb58a02ecbe1bef73609203610467070f672d51eece3dad211551f3cbca6245d22fb4d9abf;2018-06-27 11:08:46.687;111.111.115-56;1;;;
873;2018-06-27 09:36:51.883;09a35409edae64906f2f512ccc806c58bca78e5becc7d352e904dc6808e91b6e72d6bd34901dd5da00eb7e08a04c7353ca28dd598db1bb0c1d269b751dbab347;2018-06-27 11:06:53.537;111.111.115-57;2;9C025DEA-44DE-E011-AA72-0026B97E0079;;
874;2018-06-27 09:37:00.130;6f02147af9e93d110f58af72c63c19824856be683ad0d990e87a75b8eda3472e788c5860c10ace99de856b834c50bc05946290d1ca2dc5da23daee2e279a5ed0;2018-06-27 11:07:00.130;111.111.115-58;1;;;
875;2018-06-27 09:37:05.193;f3b8411032710bd3ab7d858c7b622ceaea656c3d4c47bb34d9e3caae31674443ba2b5641205dd42c38325cd51c122ce9495f0f1730fcdd8840ca537b4f5a4266;2018-06-27 11:09:33.533;111.111.115-59;1;;;
876;2018-06-27 09:37:14.360;d713bbe17fccaf0e6f20a9bf577326cb0c97e5aa80eddbfdaf12c52a3d87bc2dfcad3c847f9e1d5e3023fe1b9b58dcac922148a38d59849e098c0a98eccca4a1;2018-06-27 11:09:46.523;111.111.115-60;1;;;
877;2018-06-27 09:37:54.070;2c6e5d2ef31acddeacb90cd2c4e65cc3877113d629cc0c1673fc26a02100808cb16cefa38838cbb712171e30a6c995e2ce3ba041c72c366589df8a04a64fc1b4;2018-06-27 11:08:48.053;111.111.115-61;1;;;
878;2018-06-27 09:38:17.680;ff363382a96386f4b0fe8249f1b1bafd384d17a50328ce1de73b2a3334f3cbc6a6d393c9fce1f27b83ea52d0bdcdbf57a6555115fbb44593e10de6d20669eecc;2018-06-27 11:08:32.460;111.111.115-62;2;2A76FDC8-663A-E311-B421-02BFC0A801BB;;
879;2018-06-27 09:38:18.703;ec25180d37c7393a6dd05b4e022636d35d1ef323f49d27ed6d1db2760d5be277fda1117b3b4724bc6a135d88b8039bdec43d9200944543e49063ecc7aceb7a24;2018-06-27 11:08:18.703;111.111.115-63;1;;;
880;2018-06-27 09:38:38.780;4ae879dc32f9c27d4f29e6bef3bb978fe96e39aa1def66c58d8f69dc0c894df9fb0f35301eee11e53daec7ae257e0b6614c6e9dd8d837942887242c5beefccee;2018-06-27 11:08:38.780;111.111.115-64;1;;;
881;2018-06-27 09:38:55.407;53a71a52b20a1d8e870b52a5c7da180079b0b77b0151525dbfee68b02b58bcd50ff8e4314bf6150f1c3d728d9008ce45a6bec7aa5913335f972b01c90ae2b0a6;2018-06-27 11:09:04.180;111.111.115-65;1;;;
882;2018-06-27 09:39:00.157;e5f29d066c9f85640426e30502439a2e3f93770a9ebba0c69b153a9b7e2ed58d5cbdb3eb1a74fb6f6d90793f42dec2d89eeec65e5ae5507ad19d2885993d96f4;2018-06-27 11:09:00.157;111.111.115-66;1;;;
883;2018-06-27 09:39:10.113;fa1e8f6ac49113749b32411215999d984b349492565edb528f9c7faac99b2510ff7e1f62eb45eccb8e5199adc0f3ca0c393bd909c5f459d1bf3e493b61f23570;2018-06-27 11:11:49.717;111.111.115-67;1;;;
884;2018-06-27 09:39:32.747;3ebe84db2dd78e6d9a45c3a6030a6dd5c50a7e0b3050feac54352fb9501e0ae98313f4290c47738b9e10f2f8602fff69cc699f0d584bfeab48fdd3b059023479;2018-06-27 11:10:20.193;111.111.115-68;1;;;
885;2018-06-27 09:39:53.947;8a391b9511bfa95b655e519a6410a3cbe4f2fb26169c72769d1a54d83213d59bb249ec40ab0a4c7d32653debe8c549dd561131988461f10d65a67dbad27218d5;2018-06-27 11:11:54.640;111.111.115-69;1;;;
886;2018-06-27 09:39:56.907;c6693e4b7a35d7c697bd70c9aa6b37cee70c58ecbf18a031c2c9c24d8244f64b88f843fb711693fe3a0fdec8e909aac9e776ab74c178e8bba9ec1238f7c979d5;2018-06-27 11:10:45.240;111.111.115-70;1;;;
887;2018-06-27 09:40:02.097;4cff83e3c602cb72fb6835a6cf8289154606027427361a7bcd630c6398369ac624d2497c6e7928c04fc860b79241584e57a681296ba7da0214c9f7f6c264dd55;2018-06-27 11:10:46.720;111.111.115-71;1;;;
888;2018-06-27 09:40:14.390;ca0717e21205d6b336deeb3fa78195a828549f3ef41bf635a5ea4c73466b15d9fe55a6904987df2fa2eb8c912c32ae79d40f56142aa5d839a96c89220df6e9a3;2018-06-27 11:10:14.390;111.111.115-72;1;;;
889;2018-06-27 09:40:28.040;774d5fb2e49fb09f5e11803956995173b3a63ede6712b1fa09b2353ea3da2b2361ebb497c45c402f76d3e302c8cb80ddd94a8cda34c81fb69e5a7a71ba7c0161;2018-06-27 11:16:10.310;111.111.115-73;1;;;
890;2018-06-27 09:40:58.093;da223eacaf91664c11ab2db56aebe3a7ce99561fdbac21746b75fce3b579beb1c3c4489e79167dbd992edb4ae8c8095d07cc165735777f3e12204b8cae833f9a;2018-06-27 11:14:56.500;111.111.115-74;1;;;
891;2018-06-27 09:40:58.750;c74e284d52bcef7ecd18a440f8af1f62802c33228e76f776c9afda7e79ae92ec9d68d00420e3889e5d24e13be51fa4fbdcca868f4498ec1c83f927604de35b07;2018-06-27 11:26:11.300;111.111.115-75;1;;;
892;2018-06-27 09:41:30.983;35e3982033cf1e2ec9e5c3fced55e7c3efc8b99c91a733dcfc6ef209be937a79d38377544848e9ab133004e6f1421062317341bcdba8a5b165dd8905e4136f3b;2018-06-27 11:11:30.983;111.111.115-76;1;;;
893;2018-06-27 09:41:49.220;e214eddce9380f94243b79e833a56819a4fa42c80cfad7931202d1312110f851dba8b4590133f9e10275ad967daf08f46f6e59895b8501060e108b1b33625737;2018-06-27 11:11:50.640;111.111.115-77;2;9268D056-7972-E511-9406-001DD8200001;;
894;2018-06-27 09:42:05.320;2015c26275a07a7ab18e91533ba006e18c62187a840516e8cfd9288d9ed45ffb4493d27008f0716ac3d7a93e525523504c11996a70195f2481da6441dfd39ec1;2018-06-27 11:12:06.767;111.111.115-78;1;;;
895;2018-06-27 09:42:09.210;4c79071dea142c8f616dab833912ca4332bf2df75d9c61cafe03138bf6dc3d3a4b9fd107713c4ce87946b938313e49288633a39ba0cf2392bddc4e739b013f6e;2018-06-27 11:12:10.800;111.111.115-79;1;;;
896;2018-06-27 09:42:15.537;6216cfc6cf36269a1b6ff59ba0bda6c6f3bed7b7e714edf61d079654830b5d9d8921593e618342f1a4ec69b537dfed3160c7476035fb09c48df7c8a30941ff2b;2018-06-27 11:12:16.520;111.111.115-80;2;3A7FB741-0C6A-E611-9414-001DD8200008;;
897;2018-06-27 09:42:20.143;4f8d9f1647b5329f9f6a6db875149c531101ac53a853f427acf11fd571b604b78e1cd348abceae21acc7c086d1d992d75c85d493548560d1ddaf43b194f56062;2018-06-27 11:12:31.600;111.111.115-81;2;A2CADC92-2E68-E811-80C0-005056955165;;
898;2018-06-27 09:43:10.290;d5958613997e32d3529abf75812e918772036946405cf115dba1fb210de6575df9e9501c4c84c298ff33e18cb3339d9b5b373a199ff804e50361a2abffb9a50f;2018-06-27 11:13:11.310;111.111.115-82;2;A2CADC92-2E68-E811-80C0-005056955165;;
899;2018-06-27 09:43:16.620;19244f351ad4e9d7df80deede982a2e2d8141223dd07c5b7f8813f95a784a8295432140be79ec4165f7cf2122f9d1b2685779e6fa2e3142cb3c9e3e0ce9bf9b3;2018-06-27 11:14:22.160;111.111.115-83;2;9268D056-7972-E511-9406-001DD8200001;;
900;2018-06-27 09:43:22.177;05659f86d5cbe6ae42170924567e0df8702296209bd68e813b2cc55f3016c76a566b183e331143ec97bba9c421865a4016178daaf15babeff5d928d53e626334;2018-06-27 11:13:22.177;111.111.115-84;1;;;
901;2018-06-27 09:43:33.337;f458266f309bb07f2f90b7e389e3a3b36de4700c73d3c6bbec47cc4e5a73bbcac967899f64549ac9139d1cc5d137c7bb53aebd0d425736475c7b126fef7764d2;2018-06-27 11:14:49.727;111.111.115-85;1;;;
902;2018-06-27 09:43:37.670;6a0d1e1eab1ed6093b6121369a418bab581220ffcb9b27b0df5894a3f02c2c89afa936a3d63014485f5a2c281d247221a42c65c2f107c9b8dee63f6e77b559ca;2018-06-27 11:13:37.670;111.111.115-86;1;;;
903;2018-06-27 09:43:42.660;d6b0c93cbac2778cc07dd0aba8f7141e1ab7f8d14858ecb55fdc1893797f183e3d078252467f74968f4cbe585de1f09a1bdeb95040e8b962a2ebc0d104a94290;2018-06-27 11:13:42.660;111.111.115-87;1;;;
904;2018-06-27 09:43:54.760;fce5d476329b717b4f820472f5b555a46b3858e9870d5a4c70d662a20f38970adc38735ffd9b557d318eb8a949e6b29574900a7e26aa259dd460edfa01bf10c9;2018-06-27 11:13:55.543;111.111.115-88;2;3A7FB741-0C6A-E611-9414-001DD8200008;;
905;2018-06-27 09:43:55.820;b618b86f717233a2e8a8a9eed5ad48dccd9d4d2b4e835482abcd97b789adc224c519ee4ffbc232ccdbcc1dc0eafbd3aa1223d0d8914b1e60e7a27e5e02685dcc;2018-06-27 11:15:27.607;111.111.115-89;1;;;
906;2018-06-27 09:44:00.820;ac9ec4438bb81ab1719556220becd03094e81ddbaff28076060d5f0439b7ac46914e511a29da9a922757c468551dc17a68e989d482fc692e89f11e1fd11969cc;2018-06-27 11:14:00.820;111.111.115-90;1;;;
907;2018-06-27 09:44:08.390;d0cffa0b767f00cf2c2136e5c745b635afc3796c0d9cde155617635c62b1f129f7345fd43a1602cb1ddb7f9d573dd4c23ec7e33798190a382e48e309c980d2ee;2018-06-27 11:15:42.167;111.111.115-91;1;;;
908;2018-06-27 09:44:12.873;427ed1e812b22b1755947e447d0be10f744d340194da2c51ed85c3c8d8cdafaa2e20ced05649c7832a95b1bbcef00de65dab8fa96f77de47e8bd7d26aa85f51f;2018-06-27 11:14:12.873;111.111.115-92;1;;;
909;2018-06-27 09:44:41.730;f8f491ddcf39cfeae3ead1be74ee5508fe883d8965aea890ee2de48f9c50bae0c64204caf8a50ea6662acaa24b1ca8b45c0f69d1e084fab38edb56746ea6c7c4;2018-06-27 11:18:17.327;111.111.115-93;1;;;
910;2018-06-27 09:44:57.393;621677410f9a1eb827b79a9f9e6b327e24122ac896fdd4ee9ce1faee72292bb1cede882288b5f065137589aaa98d669b0020f2f1ff4f2b10de6163920fcbea85;2018-06-27 11:14:59.457;111.111.115-94;1;;;
911;2018-06-27 09:45:10.997;54a16a55996cea165b4d7ec250bb5b66351342b332d09e343fc6ec0f66669ae4bdc6f766ad64fcd120e81aba21f775135a265dcb09c704b5ec657830e9650b82;2018-06-27 11:15:12.657;111.111.115-95;1;;;
912;2018-06-27 09:45:12.940;2f8799d725093bcc80cb38ef4c15dcb1df0e4018625026cebb955bf7d0b9983de11f09870fe2fee5b12ec861b4e56bed0879b81b1aa6563202211033c9cfae4a;2018-06-27 11:16:18.227;111.111.115-96;1;;;
913;2018-06-27 09:45:17.377;40e76ade6b3ab2f767275c225282ad9a920386f887293416ec3618d37cc7326d1c072b63bc6c2fb3f2e213dc63207bf5982784a951559405fb2b23e2a05a72ce;2018-06-27 11:16:38.257;111.111.115-97;1;;;
914;2018-06-27 09:45:51.667;feb419bbe2a262b54bd052d97185ddfde3dd74199c9e6500e6b741056aa95054b4469644080b8add5bddffb1fda1bf9867c9d9542e9a70464ac3d26daa5c80c8;2018-06-27 11:18:04.390;111.111.115-98;1;;;
915;2018-06-27 09:45:54.213;d3984b12c5c7307791981509eb3027a3a48675d3ff42062d3e103a25bd289a1ef77a491c043b05c03fbb88d9f90efb10cfc545ce5cb05ca085c7b2ade6beb46c;2018-06-27 11:15:55.597;111.111.115-99;1;;;
916;2018-06-27 09:46:03.543;526b73bf315d5c6624f9500bcaa86cdb10b15e96fc5a28c94a85f555312874e6fb0c6653dea896cd71ba89ff7f802212a60f64bf306edaa2241c773ce9209759;2018-06-27 11:16:04.707;111.111.116-01;1;;;
917;2018-06-27 09:46:35.260;d2b1e4d4b59ea7229af26058cab54a32a515cbc7251ebd3e9b6dd4a49a3e68cd5d6fc990c5e3c3c5a191b0be4de22e084a659b1ba7bc6bf2c015f43544931bf7;2018-06-27 11:17:26.683;111.111.116-02;1;;;
918;2018-06-27 09:46:35.410;4282cc712f6222e17a9a680045e68f88ee371262b930397e41887e2e493c707e47b11cf3e837ed9bf07e9f1eb883d5f08d45b1ae9cfbcad2cb15fae2eb5d4a0f;2018-06-27 12:39:14.030;111.111.116-03;1;;;
919;2018-06-27 09:46:54.993;750f178344f3be20f872f5b80bac16481d41f96b44aebdf583e964f6e67ecdeb19b210989067dcfdc3db2ef24d228e9bbe0e7508150048efe6254229f511404d;2018-06-27 11:16:56.007;111.111.116-04;3;;;
920;2018-06-27 09:47:01.797;a75672f8977cb77e289fd90c3222b72be9e1c53bf40b0f3077a5c5d4bc73560caca3e1eff3d719327a2363834a2ab091ebf988cfc0098d8cded7501be94ee4b0;2018-06-27 11:17:13.547;111.111.116-05;1;;;
921;2018-06-27 09:47:14.413;6c156129c79461dc6a4599a2bb51ad6afa47faea25f720f2aa65f87372c51d1c4b6dba4fec4815242dd19913ed9f30d3a9e4b92a5a6f71c4b8c2d0ffdd9c36c7;2018-06-27 11:17:14.413;111.111.116-06;1;;;
922;2018-06-27 09:47:43.717;fd3bbd8e49be809cf19a1284185479387fc116e9ca74193776b7962bd0947f029e6eaec95eaabc76a4384a1e683ffca6a0b339c61509e0566bcd1b39b4f11dd4;2018-06-27 11:23:11.783;111.111.116-07;1;;;
923;2018-06-27 09:47:46.170;35b5b74f0a802fc860eb064d43268708b84e2130f75cf48bc55e76c03979b468bf778774f08767615d663e5f8699100ad60e10d75f2c4036b1a804144b7da035;2018-06-27 11:17:52.680;111.111.116-08;1;;;
924;2018-06-27 09:48:27.690;b69a92ea4269ab25ba1a17343ec781b4c35782b07c1fcfadbe980f67e097f7d97451b6e37ee9de8537ca665225715ac7ac2836bd601b24c187fb67dc19f0ad8f;2018-06-27 11:20:29.373;111.111.116-09;1;;;
925;2018-06-27 09:48:42.930;b998576393940e7d5e5e931434967cf965f5fbd3cd5e692d370b2c9f331a93bcf57c5c00a89f7393f748f9e66f99efb2ff04fbcd18baeb0527a355a94fd4f663;2018-06-27 11:21:57.717;111.111.116-10;1;;;
926;2018-06-27 09:49:12.800;dde13062ba1de451fee6968d92bb673bf0440b2b21a0b8d80c36c5e2780bed0eca23f4cec1d5a77a6c0ce778fe2f05aee2ac446b095f7037af3dcefad70e9a3d;2018-06-27 11:21:00.420;111.111.116-11;1;;;
927;2018-06-27 09:50:09.613;51f8d5e09e3a8af5b1ae61ff851d8fee1f451482d457b8477cda0bbf1771ede776ede6b949d66f27a1b5d503ebf998d1ac9240284a75f60be7b730f25287b84d;2018-06-27 11:21:23.440;111.111.116-12;1;;;
928;2018-06-27 09:50:18.480;7fa5ae087f119d3e86bcf278587bafc9c20dd50e2c2ff7674e263b431214cdf3d311aca05d0e1bb0c84941b7a5f7460888709c1e0db5e83258fd7bf746ad39a1;2018-06-27 11:20:48.593;111.111.116-13;2;1FA6C7F4-653A-E711-9428-005056ACE682;;
929;2018-06-27 09:50:46.667;2ae1c25eaed4b60852609827c5fb86b8468015ee0fcede112a8a28fd434fe550a529ef39372ace1304ec31a3f903ee84ac6f65bdc0c5df343326fa448b7db237;2018-06-27 11:20:48.500;111.111.116-14;1;;;
930;2018-06-27 09:51:07.133;a743c5cfb095521f074ff2a5515512528ba8eb7a4e857c3fcb710435c76d2e783f8d30b151420354a65b06edc4a77ab19d2c29e0c6aed17e25cc5aa6b486b071;2018-06-27 11:22:48.867;111.111.116-15;1;;;
931;2018-06-27 09:51:11.300;792ec6e9c3db89e15e227ae1f60225872d7338240b903ed7c429890f2ceb8954c8ba30621e0fdc3ccbb860ef372619d4ad3b59883bd27b47412a2638f0cecf92;2018-06-27 11:21:13.690;111.111.116-16;1;;;
932;2018-06-27 09:51:35.893;27b082818593093b070a4e02e3c8ce10b4cd8720167ffad2b6e0ad6a200693529764b826bba36489e113db06beaee782ecb63793f8fc5a693d65ae8476c19d37;2018-06-27 11:21:37.623;111.111.116-17;1;;;
933;2018-06-27 09:52:05.660;446ebb299eb2b94e8088171d707106b970b8aa204e806e45bd31f18a2d509484e318355f5a8e0241ac82a1eb3d7ffe129de65bf628aff9e8de1da167e02ac652;2018-06-27 11:22:07.270;111.111.116-18;1;;;
934;2018-06-27 09:52:21.927;f4dfdf781f7850779a23e924a89fbf98114db4dc95abed4a7ccd068c176601f708c617f95c8ee7676613cc18aed8ea8d6a85441dd5c03d6366a5d69453321f5b;2018-06-27 11:23:34.450;111.111.116-19;2;3A7FB741-0C6A-E611-9414-001DD8200008;;
935;2018-06-27 09:52:34.757;a818a353bd9433741b3a202c5ac53c933571f28a43d001a51532e64a4db7727040a0c3b28cdfad065271eb8a4727c3a2407708c98d18f716f989e6deaaacc099;2018-06-27 11:48:53.837;111.111.116-20;1;;;
936;2018-06-27 09:52:55.010;02641ee802013c964852ada9e12e1e8d57f110dc670a75a2a041e6de7c83bb0f79b04b5a249cad5ebc96ba60667360cc06be73427b53bd7e46a470ffa9329bf9;2018-06-27 11:22:55.010;111.111.116-21;1;;;
937;2018-06-27 09:53:06.010;5c28c64cba04a0274e145d81d1d7d50c31a0f8d25f8275da9dd477a6edb02a29958f9395fd435fddcff0527f962a09f6a9a5b420b6ff1c6ccff80ba54747e34f;2018-06-27 11:23:07.910;111.111.116-22;1;;;
938;2018-06-27 09:54:51.133;a588d14130c3e292fc333780a2e479c395d56f15a730d586086ae420b32931fab53ad411ea3c0e66e2f0015e293413c1f57461672922a3072ac417a7485e1aad;2018-06-27 11:26:04.440;111.111.116-23;1;;;
939;2018-06-27 09:55:11.750;52dfbe5a7c02e7a94d85af551c72c6de418cb4e835491fca883ac62c5c46529ffc83ba9da3d148616dcac33bf6d120eac9b4290f1036b255af5ad4373f1447c6;2018-06-27 11:35:14.630;111.111.116-24;1;;;
940;2018-06-27 09:55:13.580;c9a24b710e219248e39fc37c578e4b887b5a47507bcc8b2871d2b6212d0bd36589f6ecac3b7d1d5d951e77d641c1098f4f38d84a22cc9768bf54add15ba097ad;2018-06-27 11:28:13.373;111.111.116-25;1;;;
941;2018-06-27 09:55:38.120;7fcbd2814dcbeb79eb0ff5ae793d10eafc4a8009191d95afca53136bef626dcf2fc214f1fc13f0d69e2d831abb9a64cae2f4b54a8f8312b43cbf7c385aab0d9e;2018-06-27 11:25:38.120;111.111.116-26;1;;;
942;2018-06-27 09:56:03.210;66facf03cdddb3dd95ef991a701db40725e9f2dc25f0cd0adecc3d32778d7f64db83948f77b7b609c114028fdcb13b4a82635765a0bd64d0352fb76269bdc053;2018-06-27 11:27:12.353;111.111.116-27;1;;;
943;2018-06-27 09:56:05.673;6c202de9cd1f2c363a8108c2b9692d87927f3083e2087960550e2b249203e0ea19bad899fee70fce8c9390c0105088804cf9a248cfe42b45dabe6c88b8b38315;2018-06-27 11:26:15.213;111.111.116-28;1;;;
944;2018-06-27 09:56:07.563;0f5fce00372055c89d0c790b3ab4b6287be5f1400446f9a8746a9dce78c9213e17da36a4e8610d8b6a94275b9fa2084889c11a9bfae4628c738ed2f475e59197;2018-06-27 11:26:07.563;111.111.116-29;1;;;
945;2018-06-27 09:56:09.567;bc8f4b056885d34f29df27887dfdf9f60334ac572a0cc71407bee86d0f525e7eee12acc8f47a5e6d30c48dbc347eee513fe9e62037ef24ef894f12ae0ea6c048;2018-06-27 11:35:36.023;111.111.116-30;1;;;
946;2018-06-27 09:56:17.047;35983e5e93d4bea3cb84adbb04490ccb645f7db8831eebcf55f87ee95c5ce7932028d4eeb981e767a502a7a2b9b575c83544afc8b100f448173b0b8f7c0ef2b0;2018-06-27 11:30:52.473;111.111.116-31;1;;;
947;2018-06-27 09:56:18.170;73a77303679874011eac4a61e383373c4fdcee8cab95b8403c0dd27d55c5bb092e51d74d7b16d4578c74e8357dc991d8433c65348dc65937dc328cb224f7e45b;2018-06-27 11:27:17.670;111.111.116-32;1;;;
948;2018-06-27 09:57:18.310;f5b1d3360aef60f394d393212a490e8e2cee2e15fb7486adbcef89566305897f2e96a2ff86e81e3d1ed3b98326b0641798c3c4f740a391569e48d0b9c4b52cb2;2018-06-27 11:27:18.310;111.111.116-33;1;;;
949;2018-06-27 09:57:51.903;9354558e494ef3aee94f85b47d2d73f3e9349d1301130f8ca72a98687d57051f45848c6d2e7fd51392f0acd69322c54af161b7e6565e08338ee97b9c81782cdf;2018-06-27 11:47:54.627;111.111.116-34;1;;;
950;2018-06-27 09:58:25.037;aedad2118f816bf964b60a1068b0030126fe2e08204d16dbecde4694c5d3ce02735514349fce228c3e3734a9c432e5076c1622427360c49ac6553852d8cc4322;2018-06-27 11:28:25.037;111.111.116-35;1;;;
951;2018-06-27 09:58:35.773;f9cd4d3117469cf499e5feb938571767fbbaa314a424d76c456087dc93e86472c174acc8953ab1d20512da4939dd81b3d2b98e252663faa1558ecada0af77412;2018-06-27 11:29:58.537;111.111.116-36;1;;;
952;2018-06-27 09:59:31.197;76ebee021ee0283b47541cae733150bde7b022240f810d621d76461dafbd70a9819082e42779f7005080780a07613ac6d81fb38770fdab6714474b0bf719f96b;2018-06-27 11:54:40.477;111.111.116-37;2;EF5497B4-76D6-E611-9419-005056200008;;
953;2018-06-27 09:59:33.570;1660ce1716e6a2d779c0316fd344bfe07faf6d7a33bff777edc8f9cb671bcafd622807b4171334389641b450b3cae95bfafe2ae1f7fd4320d62509c627029679;2018-06-27 11:29:33.570;111.111.116-38;1;;;
954;2018-06-27 09:59:47.247;606ac08640f9ad891f80cda362bc57cdb58823d5384ea32913047f9635c8c883015d4b41b6ce3b571e8f2c76a82aebe1e63499404fe98a829569e8ab6d2d66c0;2018-06-27 11:32:46.250;111.111.116-39;1;;;
955;2018-06-27 09:59:47.497;128291437c7b79e7b541c695cb273d4d6ff2bb0edbd534a8870452c2f655f03b7cbb735cadbada1b0be113a41e134014cfb872cedaa7cdbf3e478ad8f7e108e7;2018-06-27 11:29:47.497;111.111.116-40;1;;;
956;2018-06-27 10:00:06.930;496b4a268e0965401f760fa82f347ca365e37a35d70e07c2fa233e52fb656c007ecea4002f6f0dace4242763fdf6fec2e2a088077ba0f9efe55c80fc2ebe4452;2018-06-27 11:36:44.420;111.111.116-41;1;;;
